gene,pval,padj,celltype,condition,chromosome
Zswim6,3.24196464265378e-74,4.20297559029758e-73,Cardiomyocyte,F1_Aged,13
Zswim7,5.10886289047086e-7,3.5361557337221e-6,Cardiomyocyte,F1_Aged,11
1110002L01Rik,6.44743061987119e-7,4.66757653325886e-6,Cardiomyocyte,F1_Young,12
1110019D14Rik,0.00308121050322571,0.019313929251927,Cardiomyocyte,F1_Young,6
1500004A13Rik,0.0131548932198713,0.0776453410336521,Cardiomyocyte,F1_Young,3
1700017G19Rik,4.77341537068841e-8,3.58616638324069e-7,Cardiomyocyte,F1_Young,3
1700025G04Rik,6.20876216718169e-47,6.80206839203848e-46,Cardiomyocyte,F1_Young,1
1700087I21Rik,1.2239394122473299e-25,1.14382701435478e-24,Cardiomyocyte,F1_Young,14
1700123M08Rik,0.0756241248851341,0.38755673056105,Cardiomyocyte,F1_Young,4
1700123O12Rik,6.2991900286953e-4,0.00413334086138221,Cardiomyocyte,F1_Young,4
1810037I17Rik,7.78319219995109e-10,6.0385823256979e-9,Cardiomyocyte,F1_Young,3
2210408F21Rik,5.2274342152130184e-107,9.031600627292409e-106,Cardiomyocyte,F1_Young,6
2310015A10Rik,0.00241849071254069,0.0152684244779437,Cardiomyocyte,F1_Young,12
2610005L07Rik,0.00308055384483304,0.019313929251927,Cardiomyocyte,F1_Young,8
2610008E11Rik,7.76040657998185e-9,5.93873297584715e-8,Cardiomyocyte,F1_Young,10
2610035D17Rik,1.74484998997296e-13,1.4407275419214499e-12,Cardiomyocyte,F1_Young,11
2900093K20Rik,1.9180113890429e-5,1.3382685800471e-4,Cardiomyocyte,F1_Young,2
4632427E13Rik,4.122398692559189e-139,9.04873848245733e-138,Cardiomyocyte,F1_Young,7
4732440D04Rik,4.479093392599539e-106,7.610757037342681e-105,Cardiomyocyte,F1_Young,1
4732463B04Rik,0.00925987480702968,0.0555592488421781,Cardiomyocyte,F1_Young,12
4833420G17Rik,2.80995493697985e-8,2.12139559991331e-7,Cardiomyocyte,F1_Young,13
4930402D18Rik,9.28434582384688e-5,6.3558096605424e-4,Cardiomyocyte,F1_Young,15
4930412C18Rik,7.6361103669939e-4,0.00498407711572682,Cardiomyocyte,F1_Young,4
4930481A15Rik,2.60162889208455e-17,2.23182851270897e-16,Cardiomyocyte,F1_Young,19
4930522O17Rik,9.64346667846498e-7,6.92443567785471e-6,Cardiomyocyte,F1_Young,4
4930523C07Rik,0.00162381172688827,0.0103467672845525,Cardiomyocyte,F1_Young,1
4933431K23Rik,0.00240439743964885,0.0151950034915514,Cardiomyocyte,F1_Young,8
5031425E22Rik,1.6680530516096197e-153,4.4928171276542e-152,Cardiomyocyte,F1_Young,5
5830417I10Rik,4.60858101421478e-18,3.9923774853478604e-17,Cardiomyocyte,F1_Young,3
6820431F20Rik,7.820564105519241e-9,5.97735308585411e-8,Cardiomyocyte,F1_Young,8
9330136K24Rik,4.6633604338539e-4,0.00308622394377803,Cardiomyocyte,F1_Young,17
9330158H04Rik,0.0108183905855413,0.0644091053394006,Cardiomyocyte,F1_Young,6
9330159M07Rik,5.951583107043918e-107,1.0254012459286802e-105,Cardiomyocyte,F1_Young,9
9430037G07Rik,1.97220082348606e-14,1.64163760853739e-13,Cardiomyocyte,F1_Young,9
9530026P05Rik,1.42970453457172e-142,3.3403096853175794e-141,Cardiomyocyte,F1_Young,6
A330102I10Rik,2.42112631422106e-35,2.4481159190353297e-34,Cardiomyocyte,F1_Young,13
A730017L22Rik,5.129890808540539e-11,4.07222220168314e-10,Cardiomyocyte,F1_Young,2
A930002C04Rik,1.18406205312324e-5,8.28037952796388e-5,Cardiomyocyte,F1_Young,13
A930015D03Rik,0.00108536635126603,0.00698075042190704,Cardiomyocyte,F1_Young,17
A930029G22Rik,3.37107292553474e-11,2.6968583404277903e-10,Cardiomyocyte,F1_Young,17
AI839979,3.4532251316373e-4,0.00230016118919429,Cardiomyocyte,F1_Young,5
Aak1,1.4464002972464498e-201,1.0620710754066798e-199,Cardiomyocyte,F1_Young,6
Aamdc,0.0391630063661529,0.214847375074445,Cardiomyocyte,F1_Young,7
Abca8a,7.87841682178625e-7,5.6835175388044e-6,Cardiomyocyte,F1_Young,11
Abcb4,0.0346141760088167,0.19234255641656,Cardiomyocyte,F1_Young,5
Abcc5,4.58844371633574e-58,5.58215401229957e-57,Cardiomyocyte,F1_Young,16
Abcc9,7.38601793706967e-32,7.300794653180409e-31,Cardiomyocyte,F1_Young,6
Abhd18,1.54319261368432e-178,5.949007525753039e-177,Cardiomyocyte,F1_Young,3
Abhd2,4.40740319310751e-31,4.3082191592848e-30,Cardiomyocyte,F1_Young,7
Ablim3,1.9121199570991e-4,0.00129036716579731,Cardiomyocyte,F1_Young,18
Abra,1.55539820981904e-105,2.63563081268237e-104,Cardiomyocyte,F1_Young,15
Abtb2,9.48129647942299e-118,1.7456906473158498e-116,Cardiomyocyte,F1_Young,2
Acacb,8.544679259265039e-118,1.57795154704032e-116,Cardiomyocyte,F1_Young,5
Acadl,1.98583751336773e-52,2.26826773749114e-51,Cardiomyocyte,F1_Young,1
Aco2,1.6367385700631297e-219,2.2944098863975794e-217,Cardiomyocyte,F1_Young,15
Acot7,0.00980333065442313,0.058591999492715,Cardiomyocyte,F1_Young,4
Acsl1,2.19989366777305e-275,1.93842059183203e-272,Cardiomyocyte,F1_Young,8
Acsm5,2.3412206265175903e-9,1.80282756858433e-8,Cardiomyocyte,F1_Young,7
Acss1,4.17962134968722e-90,6.36540851478291e-89,Cardiomyocyte,F1_Young,2
Actc1,5.33164153499693e-77,7.373445064542849e-76,Cardiomyocyte,F1_Young,2
Actg1,2.4752875797916598e-30,2.40056191700549e-29,Cardiomyocyte,F1_Young,11
Actn1,0.0385434079286472,0.211885686367108,Cardiomyocyte,F1_Young,12
Actr3b,0.0771126864352416,0.392758918193699,Cardiomyocyte,F1_Young,5
Adam19,1.08887474971899e-209,1.03325837788719e-207,Cardiomyocyte,F1_Young,11
Adam22,3.4118146706990496e-48,3.79172484484176e-47,Cardiomyocyte,F1_Young,5
Adamts1,4.66607680177519e-7,3.39791755765636e-6,Cardiomyocyte,F1_Young,16
Adamts9,0.0594401743880538,0.31443138561365,Cardiomyocyte,F1_Young,6
Adamtsl5,8.923684658998339e-160,2.5962871215425296e-158,Cardiomyocyte,F1_Young,10
Adcy5,0.00645229944147677,0.039248306661764,Cardiomyocyte,F1_Young,16
Adcy6,0.0525592035422493,0.280436996062797,Cardiomyocyte,F1_Young,15
Adcy8,8.18973103966981e-28,7.80745920443329e-27,Cardiomyocyte,F1_Young,15
Adprhl1,2.10954639945946e-221,3.3363287671451095e-219,Cardiomyocyte,F1_Young,8
Adra1a,1.3663587348471501e-52,1.5635808305263802e-51,Cardiomyocyte,F1_Young,14
Afap1l1,0.019628262887911,0.113464972345487,Cardiomyocyte,F1_Young,18
Aff1,1.95775763765094e-134,4.09337257933254e-133,Cardiomyocyte,F1_Young,5
Afg3l2,3.9451686488869304e-105,6.66679458255742e-104,Cardiomyocyte,F1_Young,18
Agl,7.957909354487009e-203,6.29286985877896e-201,Cardiomyocyte,F1_Young,3
Agtpbp1,1.97310558538046e-202,1.52126440632834e-200,Cardiomyocyte,F1_Young,13
Aig1,9.79708923966698e-189,5.03570386918883e-187,Cardiomyocyte,F1_Young,10
Aimp1,0.0969572803107288,0.475325733517629,Cardiomyocyte,F1_Young,3
Akap13,1.4195855000546102e-111,2.52334390903079e-110,Cardiomyocyte,F1_Young,7
Aldh4a1,0.0449970315075073,0.243885492388668,Cardiomyocyte,F1_Young,4
Aldh9a1,9.425408513161e-4,0.00610204146161929,Cardiomyocyte,F1_Young,1
Alpk2,4.3158003746976895e-76,5.928698599361989e-75,Cardiomyocyte,F1_Young,18
Alpk3,8.704797733867149e-199,5.83599917635789e-197,Cardiomyocyte,F1_Young,7
Alpl,0.00972254077657827,0.0582219723397425,Cardiomyocyte,F1_Young,4
Amd1,9.85692815586007e-101,1.60840034035304e-99,Cardiomyocyte,F1_Young,10
Angpt1,3.72289888557699e-110,6.560811521782529e-109,Cardiomyocyte,F1_Young,15
Ank,2.12905297085919e-36,2.16699648915173e-35,Cardiomyocyte,F1_Young,15
Ank3,2.3813115501943e-59,2.94347287406783e-58,Cardiomyocyte,F1_Young,10
Ankra2,4.38384174375078e-90,6.659984205777048e-89,Cardiomyocyte,F1_Young,13
Ankrd1,0.00372766524934284,0.0231776605422849,Cardiomyocyte,F1_Young,19
Ankrd11,7.511957675482618e-157,2.08710607848544e-155,Cardiomyocyte,F1_Young,8
Ankrd17,4.61220325436945e-99,7.44713865784052e-98,Cardiomyocyte,F1_Young,5
Ano4,3.1907174220144395e-184,1.4578033377025998e-182,Cardiomyocyte,F1_Young,10
Antxr2,3.07377409752173e-46,3.3437457907432095e-45,Cardiomyocyte,F1_Young,5
Aopep,3.68481135698811e-20,3.25614848852473e-19,Cardiomyocyte,F1_Young,13
Aox1,1.92636190731056e-82,2.75041672321563e-81,Cardiomyocyte,F1_Young,1
Apc,1.6418643578524e-23,1.5114954267512899e-22,Cardiomyocyte,F1_Young,18
Appl2,5.8743782252008005e-22,5.2972463293915994e-21,Cardiomyocyte,F1_Young,10
Aqp1,0.00352665759171623,0.0219943620077914,Cardiomyocyte,F1_Young,6
Arfgef2,0.00403796214638205,0.0250313070541553,Cardiomyocyte,F1_Young,2
Arhgap10,5.235769921257889e-128,1.0383996422610499e-126,Cardiomyocyte,F1_Young,8
Arhgap20,1.6952943018100597e-104,2.84920306636634e-103,Cardiomyocyte,F1_Young,9
Arhgap21,1.2312093113382898e-141,2.8230851421318096e-140,Cardiomyocyte,F1_Young,2
Arhgap24,4.2710606051942897e-103,7.10078215979472e-102,Cardiomyocyte,F1_Young,5
Arhgef12,1.23704065860071e-165,3.912854760127769e-164,Cardiomyocyte,F1_Young,9
Arid1b,2.49643629922811e-187,1.2318415274911199e-185,Cardiomyocyte,F1_Young,17
Arid5b,3.5479325174163e-4,0.00235815169907586,Cardiomyocyte,F1_Young,10
Arih1,9.2984607040288e-136,1.97768640077412e-134,Cardiomyocyte,F1_Young,9
Arrdc3,0.0439003651186754,0.238508936925247,Cardiomyocyte,F1_Young,13
Art1,1.19380828492868e-198,7.91764462520443e-197,Cardiomyocyte,F1_Young,7
Art3,3.5807917353746694e-136,7.64232644421834e-135,Cardiomyocyte,F1_Young,5
Asap1,6.0603862957637e-144,1.46017432313557e-142,Cardiomyocyte,F1_Young,15
Asb14,1.98414756817282e-161,5.85560870836839e-160,Cardiomyocyte,F1_Young,14
Asb18,6.49118661750959e-62,8.121224960811181e-61,Cardiomyocyte,F1_Young,1
Ash1l,8.9646429550146208e-189,4.64654770979245e-187,Cardiomyocyte,F1_Young,3
Asph,5.30057561771549e-72,7.10738052392808e-71,Cardiomyocyte,F1_Young,4
Asrgl1,0.00288890782820314,0.0181638975375708,Cardiomyocyte,F1_Young,19
Atcayos,5.73178472184085e-266,4.41920602053929e-263,Cardiomyocyte,F1_Young,10
Atf3,0.00154304198152764,0.00985246681372929,Cardiomyocyte,F1_Young,1
Atf6,1.14778342901542e-72,1.5491308950037399e-71,Cardiomyocyte,F1_Young,1
Atf7ip,0.0141313779073849,0.0830908855412297,Cardiomyocyte,F1_Young,6
Atg10,7.47046763570262e-148,1.9040431560749496e-146,Cardiomyocyte,F1_Young,13
Atosa,8.81783661327735e-191,4.72942749832128e-189,Cardiomyocyte,F1_Young,9
Atp13a3,0.0144292909005428,0.0847617774043317,Cardiomyocyte,F1_Young,16
Atp1a1,1.3823043162845199e-161,4.1188661946100995e-160,Cardiomyocyte,F1_Young,3
Atp1b1,1.39580569436585e-64,1.7787870914976302e-63,Cardiomyocyte,F1_Young,1
Atp2c1,4.5704213111204e-195,2.7369280239796697e-193,Cardiomyocyte,F1_Young,9
Atp5f1a,2.29424050786168e-195,1.40107677747434e-193,Cardiomyocyte,F1_Young,Unknown
Atp5f1c,6.2016733815510196e-176,2.31829826772162e-174,Cardiomyocyte,F1_Young,Unknown
Atp5mf,0.0292358320659224,0.164381597249416,Cardiomyocyte,F1_Young,Unknown
Atp5pb,1.16985654600303e-114,2.1160337758787998e-113,Cardiomyocyte,F1_Young,3
Atp6v0b,3.22263748063941e-66,4.13247982964322e-65,Cardiomyocyte,F1_Young,4
Atp8a1,1.8014119256313e-4,0.00122100096234003,Cardiomyocyte,F1_Young,5
Atp9a,0.0207609388276153,0.11967614083059,Cardiomyocyte,F1_Young,2
Atraid,0.00368757003378858,0.0229514954272532,Cardiomyocyte,F1_Young,5
Atxn1,3.92806650505117e-58,4.78820438797541e-57,Cardiomyocyte,F1_Young,13
Atxn2,4.67666313691191e-149,1.2120024465744798e-147,Cardiomyocyte,F1_Young,5
Auts2,4.3266708052877696e-200,3.1031285496529e-198,Cardiomyocyte,F1_Young,5
Avil,9.2262342487333e-13,7.51749178945667e-12,Cardiomyocyte,F1_Young,10
Azin1,0.0983874578782544,0.480105886228697,Cardiomyocyte,F1_Young,15
B230110C06Rik,0.0479307609015432,0.258876473941085,Cardiomyocyte,F1_Young,14
B3galnt2,0.0320416690175547,0.178853406787581,Cardiomyocyte,F1_Young,13
B4galt1,8.06401863797607e-201,5.851631406945459e-199,Cardiomyocyte,F1_Young,4
BB218582,2.1330039825522497e-31,2.09163252215934e-30,Cardiomyocyte,F1_Young,2
Babam2,1.17748860847473e-211,1.2309745317071498e-209,Cardiomyocyte,F1_Young,5
Bag3,4.563350398466219e-199,3.16255564693704e-197,Cardiomyocyte,F1_Young,7
Baiap2l1,0.0381461618528869,0.210076362775541,Cardiomyocyte,F1_Young,5
Bcas3,5.34697419796079e-129,1.07427155873036e-127,Cardiomyocyte,F1_Young,11
Bckdhb,4.685210589199489e-131,9.53741878355857e-130,Cardiomyocyte,F1_Young,9
Bcl2,4.89441507459156e-12,3.9617785013229296e-11,Cardiomyocyte,F1_Young,1
Bfar,0.0799866911284247,0.403399763597812,Cardiomyocyte,F1_Young,16
Bhlhe40,4.65163572709213e-18,4.0240237257649803e-17,Cardiomyocyte,F1_Young,6
Bicc1,0.0492947375851648,0.265545800371438,Cardiomyocyte,F1_Young,10
Bik,5.33880012219083e-5,3.6875385390451e-4,Cardiomyocyte,F1_Young,15
Birc6,8.5660790867887e-100,1.3940785173433397e-98,Cardiomyocyte,F1_Young,17
Blcap,3.4700705304661296e-147,8.73607960486329e-146,Cardiomyocyte,F1_Young,2
Bltp3b,9.71579693063623e-41,1.02090350030944e-39,Cardiomyocyte,F1_Young,Unknown
Bnip3,2.3545270371475297e-255,1.03733734036614e-252,Cardiomyocyte,F1_Young,7
Borcs5,0.066155338339186,0.344489333735297,Cardiomyocyte,F1_Young,6
Brwd1,4.950257817799399e-78,6.92362590026909e-77,Cardiomyocyte,F1_Young,16
Btrc,0.0169555847309182,0.098755473673563507,Cardiomyocyte,F1_Young,19
C1galt1,0.00457305231125182,0.0282065866558012,Cardiomyocyte,F1_Young,6
Cacna1c,2.96639060823532e-17,2.53768339411865e-16,Cardiomyocyte,F1_Young,6
Cacna2d1,3.34076610511873e-7,2.43856157826891e-6,Cardiomyocyte,F1_Young,5
Cacnb2,8.672181327546369e-83,1.24395382391409e-81,Cardiomyocyte,F1_Young,2
Camk1d,1.98923698684079e-32,1.9757832101182e-31,Cardiomyocyte,F1_Young,2
Camk2d,3.887841366049931e-15,3.25818010133097e-14,Cardiomyocyte,F1_Young,3
Canx,0.0355190555623896,0.196838755353836,Cardiomyocyte,F1_Young,11
Cap2,1.29359215393451e-126,2.52496088780634e-125,Cardiomyocyte,F1_Young,13
Capn2,0.0159805004995713,0.0933406506452231,Cardiomyocyte,F1_Young,1
Caprin1,0.017676950516359,0.102859840363115,Cardiomyocyte,F1_Young,2
Carmil1,0.085086850483532,0.424460066927986,Cardiomyocyte,F1_Young,13
Carns1,0.0122411297984629,0.0725993159585761,Cardiomyocyte,F1_Young,19
Casq2,1.9775266912294898e-176,7.4374296533558e-175,Cardiomyocyte,F1_Young,3
Casz1,0.0940831875311076,0.463132562403728,Cardiomyocyte,F1_Young,4
Cavin2,0.00924309031604001,0.0555125424238898,Cardiomyocyte,F1_Young,1
Cbx5,0.0295859976478353,0.165896757719862,Cardiomyocyte,F1_Young,15
Cc2d2a,0.0375707185082349,0.207277452378169,Cardiomyocyte,F1_Young,5
Ccbe1,2.42172004967703e-130,4.8974325463632596e-129,Cardiomyocyte,F1_Young,18
Ccdc134,5.20077269800387e-28,4.96569133146871e-27,Cardiomyocyte,F1_Young,15
Ccdc50,5.6934918629294386e-43,6.065191331701e-42,Cardiomyocyte,F1_Young,16
Ccn2,3.9899891979440003e-54,4.62598747611252e-53,Cardiomyocyte,F1_Young,10
Ccnd3,0.00100909249591605,0.00651736388985363,Cardiomyocyte,F1_Young,17
Cd28,2.94330206324759e-17,2.5214287675154397e-16,Cardiomyocyte,F1_Young,1
Cd320,0.0708411453978879,0.36595325361321,Cardiomyocyte,F1_Young,17
Cd59a,1.69853940109386e-6,1.2069805329432e-5,Cardiomyocyte,F1_Young,2
Cd9,0.064007182059306,0.334007021101353,Cardiomyocyte,F1_Young,6
Cdc37l1,4.6739335159883095e-181,1.92192146177439e-179,Cardiomyocyte,F1_Young,19
Cdcp3,9.33570045774068e-48,1.0264278150328801e-46,Cardiomyocyte,F1_Young,7
Cdh11,5.2605802113479905e-15,4.40261312667495e-14,Cardiomyocyte,F1_Young,8
Cdh19,7.4378116602638e-4,0.00485979050005372,Cardiomyocyte,F1_Young,1
Cdh2,3.0473518920892597e-92,4.73452555929637e-91,Cardiomyocyte,F1_Young,18
Cdh4,2.1655038928331e-53,2.49660336654104e-52,Cardiomyocyte,F1_Young,2
Cdk13,5.95912942179509e-66,7.62570752564982e-65,Cardiomyocyte,F1_Young,13
Cdk14,0.00389681579493714,0.024204994786679,Cardiomyocyte,F1_Young,5
Cdk19,5.02965883475714e-72,6.75880951912463e-71,Cardiomyocyte,F1_Young,10
Cdkal1,4.2391104312260094e-158,1.1993960155872497e-156,Cardiomyocyte,F1_Young,13
Cdkl1,0.0484928280063351,0.261683082364895,Cardiomyocyte,F1_Young,12
Cds1,6.2819799611061105e-21,5.61554382610181e-20,Cardiomyocyte,F1_Young,5
Cdv3,1.91538894104216e-73,2.60222885205903e-72,Cardiomyocyte,F1_Young,9
Cebpb,6.47282922522284e-204,5.39519062988844e-202,Cardiomyocyte,F1_Young,2
Cemip2,2.93811514550028e-7,2.15229147475602e-6,Cardiomyocyte,F1_Young,19
Cenpp,0.0762791321407459,0.389800900616504,Cardiomyocyte,F1_Young,13
Cep57,0.0576336429877149,0.306188036131116,Cardiomyocyte,F1_Young,9
Cep95,0.0757143093913855,0.38755673056105,Cardiomyocyte,F1_Young,11
Ces1d,1.01091086434418e-232,2.1501028314741e-230,Cardiomyocyte,F1_Young,8
Cfap96,2.3012250935539403e-9,1.77424454713008e-8,Cardiomyocyte,F1_Young,Unknown
Cgnl1,7.83361277391207e-13,6.3912332790330195e-12,Cardiomyocyte,F1_Young,9
Chchd3,5.92873687959398e-33,5.9076654399573e-32,Cardiomyocyte,F1_Young,6
Chd2,6.17004082706973e-202,4.6983718297982897e-200,Cardiomyocyte,F1_Young,7
Chd6,5.95252870793919e-175,2.1985147946448498e-173,Cardiomyocyte,F1_Young,2
Chd9,3.97456575184343e-74,5.4117266131060204e-73,Cardiomyocyte,F1_Young,8
Chmp4c,4.70521495891505e-27,4.45802855093519e-26,Cardiomyocyte,F1_Young,3
Chpt1,1.64506010121868e-64,2.08780467167012e-63,Cardiomyocyte,F1_Young,10
Cilk1,0.0352146587509564,0.195327351776888,Cardiomyocyte,F1_Young,9
Cisd2,7.47168567555749e-22,6.72778937910053e-21,Cardiomyocyte,F1_Young,3
Cish,1.00029651832991e-41,1.0564775556607699e-40,Cardiomyocyte,F1_Young,9
Ckm,7.7151698660371e-4,0.00502504411126895,Cardiomyocyte,F1_Young,7
Ckmt2,2.2335326082170003e-17,1.91872271970508e-16,Cardiomyocyte,F1_Young,13
Clasp1,0.00191531967447604,0.0121665208570219,Cardiomyocyte,F1_Young,1
Clasp2,3.00728423676953e-70,3.95499555914594e-69,Cardiomyocyte,F1_Young,9
Clic4,1.97537629122834e-64,2.50187288794587e-63,Cardiomyocyte,F1_Young,4
Clic5,1.55180154076677e-248,5.63030111967614e-246,Cardiomyocyte,F1_Young,17
Clip1,1.74792396226625e-33,1.747357374272e-32,Cardiomyocyte,F1_Young,5
Clip4,8.204869916520289e-40,8.51980431735643e-39,Cardiomyocyte,F1_Young,17
Clu,0.0019263614609033,0.0122240714926456,Cardiomyocyte,F1_Young,14
Clvs1,1.0843124491515699e-19,9.54071210608685e-19,Cardiomyocyte,F1_Young,4
Cmss1,4.2452784294468305e-186,2.0142213348329297e-184,Cardiomyocyte,F1_Young,16
Cmtm8,0.00149004681829905,0.00952394691737675,Cardiomyocyte,F1_Young,9
Cmya5,5.43663601512215e-39,5.61694655632721e-38,Cardiomyocyte,F1_Young,13
Cnksr3,4.623547445484889e-109,8.12479790420251e-108,Cardiomyocyte,F1_Young,10
Cntn5,0.00525736815979375,0.0322661162284655,Cardiomyocyte,F1_Young,9
Cntnap5b,3.5364471186129e-4,0.00235305348733602,Cardiomyocyte,F1_Young,1
Cobll1,4.07191354666887e-69,5.3098441344299404e-68,Cardiomyocyte,F1_Young,2
Cog5,1.8188394813070498e-56,2.1826073775684598e-55,Cardiomyocyte,F1_Young,12
Col5a1,6.2521024140948e-4,0.00410681232056837,Cardiomyocyte,F1_Young,2
Col5a2,0.0498369583528207,0.267765121184842,Cardiomyocyte,F1_Young,1
Colq,3.1157758339645e-7,2.27972779880107e-6,Cardiomyocyte,F1_Young,14
Coq10b,7.713056024849451e-58,9.36498613410855e-57,Cardiomyocyte,F1_Young,1
Coq7,0.0314991718434511,0.175984503560151,Cardiomyocyte,F1_Young,7
Corin,9.739329549897961e-17,8.28581857431319e-16,Cardiomyocyte,F1_Young,5
Coro6,1.91482404829712e-242,5.519543321942269e-240,Cardiomyocyte,F1_Young,11
Cox10,1.8457768147007797e-145,4.5721893144877194e-144,Cardiomyocyte,F1_Young,11
Cox11,0.0424275466582072,0.23117765705638,Cardiomyocyte,F1_Young,11
Cp,2.3069180692374197e-146,5.7841750614050395e-145,Cardiomyocyte,F1_Young,3
Cpe,9.17382200998838e-6,6.43001524518277e-5,Cardiomyocyte,F1_Young,8
Cpeb4,1.2176758473050798e-154,3.3232852328219895e-153,Cardiomyocyte,F1_Young,11
Cped1,2.12371773687955e-88,3.1871267642513494e-87,Cardiomyocyte,F1_Young,6
Cpped1,4.0060849562909305e-9,3.07332487691573e-8,Cardiomyocyte,F1_Young,16
Cpq,2.4800898559581698e-132,5.099064743849989e-131,Cardiomyocyte,F1_Young,15
Cpsf2,0.061167063350098,0.321909937494372,Cardiomyocyte,F1_Young,12
Cpxm2,3.9864092788226797e-144,9.6803828471568e-143,Cardiomyocyte,F1_Young,7
Cradd,1.4553960819820797e-136,3.1278338096395397e-135,Cardiomyocyte,F1_Young,10
Creb5,4.69636661370387e-8,3.53258405772262e-7,Cardiomyocyte,F1_Young,6
Crebbp,4.2387052188008396e-120,7.995209109958279e-119,Cardiomyocyte,F1_Young,16
Crem,3.56307251930715e-5,2.4748909120592e-4,Cardiomyocyte,F1_Young,18
Csnk1a1,2.06431034812454e-80,2.9203362906495805e-79,Cardiomyocyte,F1_Young,18
Cspp1,0.0906788307641799,0.448882045066984,Cardiomyocyte,F1_Young,1
Csrp3,2.9087071032417695e-45,3.1420149584580095e-44,Cardiomyocyte,F1_Young,7
Ctnnal1,8.0370102476482895e-56,9.607030854165629e-55,Cardiomyocyte,F1_Young,4
Ctnnd1,1.54765474042747e-66,1.9887363414493e-65,Cardiomyocyte,F1_Young,2
Cubn,0.00254246475760767,0.0160346857105564,Cardiomyocyte,F1_Young,2
Cuedc1,1.6169101709912198e-31,1.5880735564767298e-30,Cardiomyocyte,F1_Young,11
Cux1,8.73522418684074e-141,1.9663818534464795e-139,Cardiomyocyte,F1_Young,5
Cyb5a,0.00362210521208509,0.0225668130789301,Cardiomyocyte,F1_Young,18
Cyfip2,1.72262619085664e-20,1.5310026434011198e-19,Cardiomyocyte,F1_Young,11
Cyyr1,3.61388566638695e-16,3.0576744568278103e-15,Cardiomyocyte,F1_Young,16
D830005E20Rik,2.84810482602793e-40,2.96741732549667e-39,Cardiomyocyte,F1_Young,10
D830024N08Rik,9.40128132379462e-72,1.25785473330076e-70,Cardiomyocyte,F1_Young,8
D830032E09Rik,8.23227930913409e-96,1.3053135932837799e-94,Cardiomyocyte,F1_Young,1
Daam1,2.4025333293488496e-94,3.77069353064216e-93,Cardiomyocyte,F1_Young,12
Dach1,4.19659552100351e-7,3.05964552878838e-6,Cardiomyocyte,F1_Young,14
Dag1,1.40938604548759e-197,9.15062434586047e-196,Cardiomyocyte,F1_Young,9
Dapp1,1.8920490511502e-4,0.0012782210895394,Cardiomyocyte,F1_Young,3
Dcaf6,1.5598917004361299e-145,3.87960161624599e-144,Cardiomyocyte,F1_Young,1
Dcaf8,7.451135573358239e-25,6.92147653862554e-24,Cardiomyocyte,F1_Young,1
Ddx17,1.05472673092417e-126,2.06525538931438e-125,Cardiomyocyte,F1_Young,15
Decr1,0.034535858470549,0.192080410321322,Cardiomyocyte,F1_Young,4
Dennd1a,5.25381963052604e-96,8.351948319867159e-95,Cardiomyocyte,F1_Young,2
Dennd5b,4.1114589916788996e-133,8.509892302240089e-132,Cardiomyocyte,F1_Young,6
Depdc5,0.0494845825149889,0.266335868195857,Cardiomyocyte,F1_Young,5
Depp1,4.75609005823848e-7,3.45938248575648e-6,Cardiomyocyte,F1_Young,6
Deptor,7.035596675897581e-14,5.83273659905057e-13,Cardiomyocyte,F1_Young,15
Derl2,0.0519404120133683,0.277615651038523,Cardiomyocyte,F1_Young,11
Des,8.63863876579152e-56,1.0306213521741199e-54,Cardiomyocyte,F1_Young,1
Dffb,2.2545942847359e-4,0.00151485158477684,Cardiomyocyte,F1_Young,4
Dhdds,0.00319824610306798,0.0199866078659811,Cardiomyocyte,F1_Young,4
Dhtkd1,0.0124714072106958,0.0738230707059227,Cardiomyocyte,F1_Young,2
Dip2c,4.32325426367277e-13,3.5507100264092697e-12,Cardiomyocyte,F1_Young,13
Dlat,2.1403292878424602e-47,2.34903043548262e-46,Cardiomyocyte,F1_Young,9
Dleu2,1.22783839138141e-8,9.33823328981573e-8,Cardiomyocyte,F1_Young,14
Dlg1,7.02136274879195e-114,1.2626170680626499e-112,Cardiomyocyte,F1_Young,16
Dmac2,2.24040431693962e-7,1.64902312969971e-6,Cardiomyocyte,F1_Young,7
Dmxl1,2.1037330906803e-112,3.7502386425769005e-111,Cardiomyocyte,F1_Young,18
Dnaaf9,4.849438468003829e-139,1.0606856904484999e-137,Cardiomyocyte,F1_Young,2
Dnah7b,0.00199675883355575,0.0126577682275148,Cardiomyocyte,F1_Young,1
Dnaja2,1.4212750494228e-103,2.36930392022698e-102,Cardiomyocyte,F1_Young,8
Dnajb4,2.4840648413138996e-145,6.104267705666979e-144,Cardiomyocyte,F1_Young,3
Dnajc1,6.88310260717018e-26,6.44233336586126e-25,Cardiomyocyte,F1_Young,2
Dnmbp,0.0508799923957075,0.272656640396806,Cardiomyocyte,F1_Young,19
Dock2,8.01651478749442e-11,6.34735086126644e-10,Cardiomyocyte,F1_Young,11
Dock3,6.0889207593047e-4,0.00400816043152524,Cardiomyocyte,F1_Young,9
Dock8,3.1494262846291e-4,0.00210007149444245,Cardiomyocyte,F1_Young,19
Dpf3,3.89415266140184e-229,7.74810761791179e-227,Cardiomyocyte,F1_Young,12
Dph1,0.026194167110056,0.148361453383678,Cardiomyocyte,F1_Young,11
